Date,Open,High,Low,Close,Adj Close,Volume
2019-03-12,94.550003,94.550003,94.500000,92.800003,92.800003,6
2019-03-13,94.449997,94.449997,94.449997,94.449997,94.449997,0
2019-03-14,95.300003,95.300003,94.050003,93.949997,93.949997,2
2019-03-15,94.599998,94.599998,94.599998,94.599998,94.599998,0
2019-03-18,93.650002,93.650002,93.650002,93.650002,93.650002,2
2019-03-19,93.449997,93.449997,93.449997,93.449997,93.449997,18257
2019-03-20,96.599998,96.800003,94.349998,94.750000,94.750000,25697
2019-03-21,94.849998,96.300003,94.550003,94.800003,94.800003,19178
2019-03-22,95.000000,95.500000,93.650002,93.900002,93.900002,18620
2019-03-25,93.650002,94.849998,92.599998,94.250000,94.250000,23411
2019-03-26,94.349998,95.849998,93.949997,95.349998,95.349998,25649
2019-03-27,95.050003,96.400002,93.449997,93.849998,93.849998,31551
2019-03-28,93.400002,94.599998,92.699997,94.000000,94.000000,24626
2019-03-29,94.250000,95.650002,94.199997,94.500000,94.500000,21993
2019-04-01,94.050003,94.800003,91.650002,92.099998,92.099998,41549
2019-04-02,92.349998,92.550003,91.250000,91.650002,91.650002,23422
2019-04-03,91.650002,95.849998,91.300003,95.349998,95.349998,48940
2019-04-04,95.199997,96.949997,94.500000,95.300003,95.300003,44269
2019-04-05,94.800003,95.750000,93.050003,93.199997,93.199997,36248
2019-04-08,93.199997,93.800003,92.050003,92.949997,92.949997,36671
2019-04-09,93.300003,94.849998,93.150002,93.650002,93.650002,49012
2019-04-10,93.750000,94.500000,93.099998,94.250000,94.250000,29050
2019-04-11,94.099998,94.300003,90.150002,90.250000,90.250000,62750
2019-04-12,90.800003,91.150002,89.349998,90.400002,90.400002,34320
2019-04-15,90.000000,91.699997,89.849998,91.400002,91.400002,37700
2019-04-16,91.050003,91.550003,89.800003,90.500000,90.500000,21262
2019-04-17,90.199997,90.750000,86.349998,87.050003,87.050003,28360
2019-04-18,87.050003,91.500000,87.000000,90.199997,90.199997,21868
2019-04-22,90.500000,93.199997,90.500000,91.099998,91.099998,583
2019-04-23,92.000000,92.000000,90.099998,91.500000,91.500000,175
2019-04-24,91.650002,92.000000,90.250000,90.449997,90.449997,158
2019-04-25,91.900002,92.000000,91.500000,92.050003,92.050003,165
2019-04-26,92.000000,92.400002,91.849998,92.699997,92.699997,33
2019-04-29,91.750000,91.800003,90.800003,91.349998,91.349998,31
2019-04-30,91.349998,93.849998,91.349998,91.849998,91.849998,126
2019-05-01,91.699997,91.699997,91.699997,89.800003,89.800003,2
2019-05-02,90.250000,90.250000,90.250000,90.250000,90.250000,0
2019-05-03,89.800003,89.800003,89.599998,89.250000,89.250000,8
2019-05-06,88.800003,88.800003,88.800003,88.800003,88.800003,1
2019-05-07,87.650002,87.650002,87.000000,86.650002,86.650002,26
2019-05-08,87.599998,87.599998,87.449997,87.199997,87.199997,7
2019-05-09,88.599998,88.599998,87.500000,89.500000,89.500000,4
2019-05-10,88.849998,88.849998,88.849998,89.449997,89.449997,1
2019-05-13,88.250000,88.250000,88.250000,88.250000,88.250000,14
2019-05-14,89.550003,89.550003,89.550003,89.550003,89.550003,0
2019-05-15,89.900002,89.900002,89.900002,89.900002,89.900002,424
2019-05-16,89.699997,89.699997,89.699997,90.000000,90.000000,4
2019-05-17,88.050003,88.050003,88.050003,87.349998,87.349998,14
2019-05-20,88.150002,88.199997,86.750000,88.250000,88.250000,18331
2019-05-21,89.599998,93.349998,88.500000,92.900002,92.900002,32743
2019-05-22,93.000000,93.849998,91.500000,91.750000,91.750000,26851
2019-05-23,91.599998,94.000000,90.199997,93.500000,93.500000,31050
2019-05-24,93.500000,95.000000,92.599998,93.300003,93.300003,27971
2019-05-28,93.199997,96.449997,92.650002,96.050003,96.050003,37197
2019-05-29,96.650002,100.250000,95.949997,99.500000,99.500000,41639
2019-05-30,100.150002,102.750000,99.500000,102.349998,102.349998,51531
2019-05-31,102.099998,105.300003,99.050003,104.599998,104.599998,48027
2019-06-03,104.849998,105.650002,103.000000,103.750000,103.750000,55877
2019-06-04,103.250000,106.150002,102.699997,105.650002,105.650002,44230
2019-06-05,105.349998,105.599998,97.900002,99.099998,99.099998,61220
2019-06-06,99.000000,102.550003,98.599998,102.050003,102.050003,36841
2019-06-07,102.050003,103.300003,100.050003,100.949997,100.949997,35842
2019-06-10,100.150002,100.750000,98.000000,98.599998,98.599998,46615
2019-06-11,98.099998,100.449997,96.849998,97.000000,97.000000,39908
2019-06-12,97.150002,99.199997,96.750000,99.050003,99.050003,33308
2019-06-13,99.099998,99.699997,97.300003,97.349998,97.349998,32305
2019-06-14,97.400002,98.000000,95.849998,96.000000,96.000000,28932
2019-06-17,95.800003,96.800003,94.849998,96.050003,96.050003,20630
2019-06-18,95.849998,96.000000,94.000000,94.300003,94.300003,11813
2019-06-19,94.449997,97.449997,94.349998,96.250000,96.250000,10831
2019-06-20,98.000000,101.099998,98.000000,101.050003,101.050003,1254
2019-06-21,102.050003,102.050003,99.400002,99.800003,99.800003,278
2019-06-24,99.300003,102.400002,99.000000,102.000000,102.000000,218
2019-06-25,103.000000,105.349998,103.000000,106.449997,106.449997,94
2019-06-26,104.699997,107.150002,104.449997,104.900002,104.900002,49
2019-06-27,105.199997,105.800003,105.000000,105.550003,105.550003,16
2019-06-28,106.900002,109.000000,106.349998,108.250000,108.250000,50
2019-07-01,112.550003,112.550003,109.599998,110.150002,110.150002,47
2019-07-02,110.349998,110.349998,108.599998,108.250000,108.250000,88
2019-07-03,110.099998,112.150002,108.300003,112.250000,112.250000,5
2019-07-05,112.550003,112.550003,110.400002,109.449997,109.449997,15
2019-07-08,113.050003,113.050003,105.500000,104.750000,104.750000,27
2019-07-09,105.900002,105.900002,105.900002,105.900002,105.900002,0
2019-07-10,104.349998,104.349998,104.349998,104.349998,104.349998,2
2019-07-11,106.050003,106.050003,106.050003,105.500000,105.500000,1
2019-07-12,105.199997,105.199997,105.199997,105.199997,105.199997,1
2019-07-15,108.800003,108.800003,108.800003,108.800003,108.800003,0
2019-07-16,104.099998,104.099998,104.099998,104.099998,104.099998,6
2019-07-17,105.949997,105.949997,105.949997,105.949997,105.949997,2
2019-07-18,105.300003,105.300003,105.300003,107.150002,107.150002,2
2019-07-19,105.849998,105.849998,105.849998,105.849998,105.849998,22377
2019-07-22,106.699997,108.000000,105.000000,105.099998,105.099998,19290
2019-07-23,105.150002,105.599998,102.150002,102.300003,102.300003,26107
2019-07-24,102.449997,103.650002,100.550003,101.000000,101.000000,31143
2019-07-25,101.349998,101.650002,100.300003,100.650002,100.650002,20320
2019-07-26,100.599998,102.650002,99.050003,99.750000,99.750000,27622
2019-07-29,99.750000,102.449997,98.750000,101.150002,101.150002,25632
2019-07-30,101.050003,101.150002,98.800003,99.500000,99.500000,19260
2019-07-31,99.099998,100.449997,98.099998,99.650002,99.650002,24465
2019-08-01,97.849998,98.449997,96.400002,97.250000,97.250000,24406
2019-08-02,97.150002,98.949997,96.750000,98.150002,98.150002,24201
2019-08-05,98.300003,98.699997,94.300003,95.650002,95.650002,24429
2019-08-06,95.750000,97.750000,95.199997,97.050003,97.050003,26450
2019-08-07,96.800003,97.699997,96.050003,96.900002,96.900002,25949
2019-08-08,97.400002,98.900002,96.550003,97.400002,97.400002,35696
2019-08-09,97.199997,98.099998,96.650002,97.300003,97.300003,31111
2019-08-12,97.199997,97.250000,93.400002,93.750000,93.750000,40125
2019-08-13,93.699997,96.599998,93.150002,96.349998,96.349998,30652
2019-08-14,95.849998,96.400002,94.000000,94.449997,94.449997,17294
2019-08-15,94.400002,95.699997,94.150002,94.550003,94.550003,11795
2019-08-16,94.900002,95.050003,92.599998,92.849998,92.849998,5806
2019-08-19,92.800003,93.650002,91.050003,91.150002,91.150002,8234
2019-08-20,91.349998,91.800003,89.599998,91.449997,91.449997,12093
2019-08-21,91.650002,93.849998,91.650002,92.849998,92.849998,16534
2019-08-22,93.150002,93.599998,92.250000,93.500000,93.500000,114
2019-08-23,92.849998,92.849998,92.000000,92.599998,92.599998,21
2019-08-26,92.150002,94.849998,92.150002,94.150002,94.150002,28
2019-08-27,93.849998,93.849998,93.400002,93.800003,93.800003,9
2019-08-28,93.000000,93.900002,92.849998,94.199997,94.199997,8
2019-08-29,93.349998,93.349998,93.349998,91.900002,91.900002,13
2019-08-30,93.300003,93.300003,93.300003,93.599998,93.599998,8
2019-09-03,92.349998,92.349998,92.349998,92.349998,92.349998,5
2019-09-04,93.400002,93.400002,93.400002,93.400002,93.400002,4
2019-09-05,92.199997,92.199997,92.199997,92.199997,92.199997,0
2019-09-06,93.849998,93.849998,93.849998,93.849998,93.849998,0
2019-09-09,95.000000,95.000000,95.000000,95.000000,95.000000,3
2019-09-10,98.349998,98.349998,98.349998,98.349998,98.349998,0
2019-09-11,101.150002,101.150002,101.150002,100.150002,100.150002,1
2019-09-12,100.349998,100.349998,100.349998,100.349998,100.349998,0
2019-09-13,99.500000,99.500000,99.500000,99.500000,99.500000,0
2019-09-16,100.800003,100.800003,100.800003,100.800003,100.800003,4
2019-09-17,96.849998,96.849998,96.849998,96.849998,96.849998,0
2019-09-18,96.849998,96.849998,96.849998,96.849998,96.849998,18258
2019-09-19,100.349998,100.750000,98.099998,98.349998,98.349998,17599
2019-09-20,98.500000,99.750000,98.050003,98.400002,98.400002,22016
2019-09-23,98.500000,100.900002,98.150002,99.000000,99.000000,17158
2019-09-24,98.849998,100.349998,98.449997,99.150002,99.150002,13620
2019-09-25,98.900002,101.550003,97.250000,100.949997,100.949997,24939
2019-09-26,101.400002,102.900002,100.050003,100.849998,100.849998,17306
2019-09-27,100.500000,101.900002,100.400002,100.900002,100.900002,14126
2019-09-30,100.500000,102.449997,99.300003,101.150002,101.150002,21746
2019-10-01,101.050003,101.599998,99.650002,101.349998,101.349998,16903
2019-10-02,101.000000,101.699997,100.150002,100.599998,100.599998,13658
2019-10-03,100.500000,102.900002,99.150002,102.050003,102.050003,21305
2019-10-04,102.050003,102.500000,98.500000,99.000000,99.000000,23556
2019-10-07,98.900002,99.150002,96.599998,97.000000,97.000000,30596
2019-10-08,97.099998,97.800003,95.500000,95.699997,95.699997,24754
2019-10-09,95.650002,96.599998,95.050003,95.449997,95.449997,18927
2019-10-10,95.599998,96.099998,93.050003,93.500000,93.500000,31307
2019-10-11,94.250000,94.349998,92.199997,93.699997,93.699997,30548
2019-10-14,93.500000,95.599998,93.400002,94.849998,94.849998,20416
2019-10-15,94.900002,95.400002,93.949997,94.449997,94.449997,23097
2019-10-16,94.050003,94.400002,92.250000,93.550003,93.550003,22369
2019-10-17,93.449997,94.699997,92.349998,92.900002,92.900002,19941
2019-10-18,92.650002,96.199997,92.550003,95.699997,95.699997,24920
2019-10-21,96.050003,97.000000,94.500000,96.349998,96.349998,22191
2019-10-22,95.550003,99.099998,95.550003,98.900002,98.900002,25210
2019-10-23,98.800003,98.900002,97.400002,97.750000,97.750000,18746
2019-10-24,97.750000,98.449997,96.000000,96.449997,96.449997,20092
2019-10-25,95.650002,99.849998,95.650002,99.449997,99.449997,31372
2019-10-28,99.150002,100.800003,98.199997,100.500000,100.500000,26594
2019-10-29,100.500000,101.800003,98.699997,98.949997,98.949997,30089
2019-10-30,98.699997,100.349998,97.050003,99.349998,99.349998,26926
2019-10-31,99.400002,102.250000,99.400002,101.949997,101.949997,30196
2019-11-01,102.150002,104.300003,101.099998,104.000000,104.000000,31183
2019-11-04,104.000000,104.750000,102.650002,103.650002,103.650002,41525
2019-11-05,103.550003,106.050003,102.800003,105.800003,105.800003,42922
2019-11-06,105.800003,108.199997,105.050003,108.000000,108.000000,52731
2019-11-07,107.849998,109.599998,106.849998,109.099998,109.099998,54063
2019-11-08,108.750000,109.900002,108.300003,109.449997,109.449997,38484
2019-11-11,108.300003,108.900002,105.500000,106.000000,106.000000,41346
2019-11-12,106.150002,107.449997,104.800003,105.599998,105.599998,30605
2019-11-13,105.650002,108.199997,105.550003,107.949997,107.949997,25674
2019-11-14,108.099998,109.550003,106.599998,108.050003,108.050003,14840
2019-11-15,107.599998,107.900002,105.599998,106.150002,106.150002,10116
2019-11-18,105.550003,107.199997,105.150002,105.550003,105.550003,18912
2019-11-19,105.300003,106.599998,102.500000,102.699997,102.699997,19432
2019-11-20,105.900002,109.800003,105.449997,109.699997,109.699997,544
2019-11-21,109.300003,115.750000,108.099998,115.250000,115.250000,91
2019-11-22,114.199997,114.500000,113.900002,114.599998,114.599998,61
2019-11-25,114.449997,117.800003,114.449997,117.800003,117.800003,28
2019-11-26,117.750000,117.750000,115.000000,115.699997,115.699997,19
2019-11-27,117.300003,117.300003,117.300003,117.300003,117.300003,9
2019-11-29,117.949997,118.000000,117.949997,118.550003,118.550003,63
2019-12-02,118.000000,122.000000,118.000000,121.500000,121.500000,35
2019-12-03,121.750000,123.500000,121.750000,122.849998,122.849998,6
2019-12-04,123.199997,123.349998,120.949997,120.599998,120.599998,26
2019-12-05,121.449997,124.400002,121.449997,123.949997,123.949997,77
2019-12-06,125.099998,126.150002,123.000000,123.699997,123.699997,31
2019-12-09,128.250000,128.250000,128.250000,127.300003,127.300003,1
2019-12-10,129.600006,130.850006,129.600006,132.050003,132.050003,39
2019-12-11,134.449997,134.449997,134.449997,133.850006,133.850006,35
2019-12-12,135.199997,137.000000,134.850006,135.899994,135.899994,8
2019-12-13,138.199997,138.399994,134.550003,129.449997,129.449997,62
2019-12-16,135.850006,135.850006,135.850006,135.800003,135.800003,2
2019-12-17,132.899994,132.899994,131.899994,132.199997,132.199997,17
2019-12-18,131.699997,131.699997,131.699997,131.699997,131.699997,33001
2019-12-19,133.350006,133.350006,126.199997,127.199997,127.199997,30472
2019-12-20,126.900002,131.050003,126.300003,130.699997,130.699997,19029
2019-12-23,130.399994,131.500000,124.900002,125.300003,125.300003,23911
2019-12-24,126.050003,130.649994,125.349998,129.399994,129.399994,15388
2019-12-26,129.399994,129.850006,126.650002,127.300003,127.300003,8886
2019-12-27,127.849998,132.800003,127.650002,132.500000,132.500000,23561
2019-12-30,132.500000,132.750000,129.800003,132.149994,132.149994,15437
2019-12-31,131.500000,134.649994,128.550003,129.699997,129.699997,18416
2020-01-02,129.550003,130.949997,126.500000,127.099998,127.099998,21506
2020-01-03,127.199997,128.449997,125.449997,126.349998,126.349998,16566
2020-01-06,126.250000,126.550003,121.550003,122.150002,122.150002,24428
2020-01-07,122.599998,123.400002,119.849998,122.400002,122.400002,21308
2020-01-08,122.500000,123.050003,118.250000,119.150002,119.150002,23061
2020-01-09,118.699997,120.349998,117.000000,117.349998,117.349998,24637
2020-01-10,117.750000,119.150002,116.500000,118.949997,118.949997,21165
2020-01-13,118.550003,118.550003,114.150002,114.550003,114.550003,22280
2020-01-14,115.000000,115.550003,113.699997,114.900002,114.900002,18618
2020-01-15,115.300003,116.349998,114.050003,114.300003,114.300003,24677
2020-01-16,114.300003,115.099998,112.349998,112.949997,112.949997,16708
2020-01-17,113.050003,113.400002,111.349998,112.150002,112.150002,18214
2020-01-21,111.500000,113.250000,109.750000,111.050003,111.050003,32011
2020-01-22,111.500000,112.199997,110.099998,111.000000,111.000000,18581
2020-01-23,111.150002,113.699997,110.650002,112.599998,112.599998,22898
2020-01-24,112.599998,112.650002,109.849998,110.150002,110.150002,23990
2020-01-27,110.000000,110.000000,106.150002,106.599998,106.599998,25500
2020-01-28,106.400002,106.800003,104.900002,105.050003,105.050003,23885
2020-01-29,106.000000,106.199997,101.900002,102.050003,102.050003,32681
2020-01-30,102.000000,103.500000,100.900002,101.500000,101.500000,24626
2020-01-31,101.449997,103.250000,100.150002,102.650002,102.650002,23166
2020-02-03,102.000000,102.300003,97.800003,97.900002,97.900002,31237
2020-02-04,98.949997,101.750000,97.599998,98.150002,98.150002,29518
2020-02-05,98.500000,99.250000,97.550003,97.750000,97.750000,29230
2020-02-06,98.449997,99.349998,97.400002,98.150002,98.150002,34189
2020-02-07,98.349998,99.900002,97.699997,98.349998,98.349998,23661
2020-02-10,98.550003,100.699997,98.050003,100.300003,100.300003,45770
2020-02-11,100.650002,101.199997,99.500000,100.500000,100.500000,36364
2020-02-12,101.000000,102.300003,100.000000,100.650002,100.650002,36213
2020-02-13,100.500000,104.650002,99.949997,104.449997,104.449997,28558
2020-02-14,104.150002,109.400002,103.650002,109.099998,109.099998,10502
2020-02-18,109.699997,111.500000,104.400002,106.550003,106.550003,14616
2020-02-19,106.300003,107.750000,105.500000,106.800003,106.800003,17063
2020-02-20,107.050003,107.050003,104.000000,103.599998,103.599998,721
2020-02-21,104.599998,109.699997,104.599998,108.849998,108.849998,26
2020-02-24,105.449997,107.050003,102.900002,105.900002,105.900002,878
2020-02-25,106.449997,107.699997,103.900002,107.099998,107.099998,104
2020-02-26,105.349998,109.349998,105.349998,109.099998,109.099998,17
2020-02-27,109.900002,110.800003,107.800003,108.199997,108.199997,412
2020-02-28,107.750000,109.949997,107.750000,110.099998,110.099998,110
2020-03-02,112.750000,113.699997,112.750000,114.650002,114.650002,17
2020-03-03,118.699997,120.750000,118.300003,121.050003,121.050003,119
2020-03-04,118.849998,118.849998,118.849998,117.150002,117.150002,62
2020-03-05,115.000000,115.449997,115.000000,109.849998,109.849998,82
2020-03-06,105.599998,106.199997,105.599998,105.599998,105.599998,42
2020-03-09,103.699997,109.650002,103.699997,108.949997,108.949997,36
2020-03-10,111.300003,114.449997,111.300003,114.250000,114.250000,92
2020-03-11,111.550003,111.550003,111.550003,111.550003,111.550003,12
2020-03-12,109.150002,109.150002,109.150002,109.150002,109.150002,100
2020-03-13,111.150002,111.349998,107.500000,107.050003,107.050003,62
2020-03-16,107.050003,107.050003,104.849998,103.900002,103.900002,4
2020-03-17,104.400002,104.400002,102.800003,102.900002,102.900002,13
2020-03-18,108.199997,108.199997,108.199997,108.050003,108.050003,18
2020-03-19,114.150002,114.150002,111.500000,116.650002,116.650002,23503
2020-03-20,114.000000,120.050003,114.000000,119.699997,119.699997,24830
2020-03-23,120.650002,124.900002,116.599998,121.250000,121.250000,26987
2020-03-24,121.449997,126.050003,120.800003,125.599998,125.599998,21152
2020-03-25,126.199997,130.399994,122.349998,129.949997,129.949997,25571
2020-03-26,128.399994,130.649994,124.050003,124.650002,124.650002,17978
2020-03-27,123.349998,123.349998,115.650002,115.849998,115.849998,19516
2020-03-30,116.199997,120.849998,116.199997,119.300003,119.300003,14430
2020-03-31,118.650002,120.400002,116.400002,119.550003,119.550003,14185
2020-04-01,117.750000,119.000000,114.099998,116.000000,116.000000,17245
2020-04-02,116.849998,120.099998,116.599998,119.349998,119.349998,17216
2020-04-03,118.550003,119.199997,114.300003,114.900002,114.900002,15077
2020-04-06,114.849998,117.800003,112.400002,116.650002,116.650002,18789
2020-04-07,117.050003,120.900002,117.000000,119.900002,119.900002,22940
2020-04-08,120.000000,120.750000,118.050003,119.800003,119.800003,20568
2020-04-09,120.000000,122.000000,116.900002,118.599998,118.599998,20277
2020-04-13,118.949997,120.599998,116.599998,119.750000,119.750000,14231
2020-04-14,119.900002,120.349998,115.750000,117.199997,117.199997,14615
2020-04-15,117.000000,121.199997,114.599998,120.199997,120.199997,9063
2020-04-16,119.849998,120.849998,117.900002,118.599998,118.599998,7041
2020-04-17,118.300003,119.599998,115.699997,116.050003,116.050003,10691
2020-04-20,116.300003,116.750000,113.050003,113.650002,113.650002,5968
2020-04-21,113.000000,113.550003,109.349998,109.650002,109.650002,8794
2020-04-22,109.650002,112.099998,109.650002,110.599998,110.599998,124
2020-04-23,112.000000,113.599998,110.650002,111.050003,111.050003,39
2020-04-24,109.449997,109.449997,105.000000,105.199997,105.199997,35
2020-04-27,107.000000,107.000000,104.300003,104.599998,104.599998,32
2020-04-28,105.699997,105.699997,105.699997,105.699997,105.699997,113
2020-04-29,104.050003,104.099998,103.500000,103.650002,103.650002,16
2020-04-30,103.750000,104.099998,102.650002,104.650002,104.650002,14
2020-05-01,104.250000,104.250000,103.699997,104.449997,104.449997,2
2020-05-04,103.900002,103.900002,103.400002,105.550003,105.550003,0
2020-05-05,108.300003,108.300003,108.300003,108.849998,108.849998,49
2020-05-06,107.800003,109.150002,107.750000,109.349998,109.349998,6
2020-05-07,107.000000,107.000000,104.599998,107.449997,107.449997,4
2020-05-08,108.250000,109.400002,108.250000,110.099998,110.099998,2
2020-05-11,108.199997,108.199997,108.199997,108.949997,108.949997,10
2020-05-12,107.750000,107.750000,107.750000,105.599998,105.599998,1
2020-05-13,104.500000,104.500000,103.650002,103.550003,103.550003,57
2020-05-14,105.349998,105.349998,105.349998,104.900002,104.900002,4
2020-05-15,105.000000,105.000000,105.000000,104.800003,104.800003,1
2020-05-18,105.699997,105.699997,105.699997,105.699997,105.699997,17327
2020-05-19,107.500000,108.699997,106.300003,107.050003,107.050003,11518
2020-05-20,106.750000,107.650002,105.300003,105.650002,105.650002,12399
2020-05-21,105.750000,106.750000,104.199997,104.750000,104.750000,19211
2020-05-22,104.750000,105.150002,102.349998,103.599998,103.599998,19403
2020-05-26,104.650002,107.099998,104.199997,105.099998,105.099998,18345
2020-05-27,105.150002,106.000000,101.449997,102.500000,102.500000,20950
2020-05-28,102.300003,102.550003,98.550003,99.099998,99.099998,21073
2020-05-29,99.199997,100.050003,95.849998,96.300003,96.300003,23795
2020-06-01,95.849998,99.000000,94.800003,98.300003,98.300003,26971
2020-06-02,98.449997,99.699997,97.349998,98.199997,98.199997,17761
2020-06-03,98.500000,100.750000,97.900002,99.099998,99.099998,16879
2020-06-04,98.900002,98.949997,96.250000,98.150002,98.150002,13953
2020-06-05,98.550003,99.750000,97.050003,98.900002,98.900002,16818
2020-06-08,99.250000,99.650002,97.550003,98.900002,98.900002,26561
2020-06-09,99.199997,99.449997,97.250000,97.800003,97.800003,22764
2020-06-10,97.900002,98.650002,96.400002,96.750000,96.750000,24680
2020-06-11,96.199997,97.650002,94.599998,96.000000,96.000000,27278
2020-06-12,96.349998,97.800003,94.900002,95.199997,95.199997,18281
2020-06-15,94.199997,95.250000,92.699997,94.000000,94.000000,22016
2020-06-16,94.650002,95.449997,92.750000,93.650002,93.650002,11584
2020-06-17,93.250000,96.800003,93.150002,96.250000,96.250000,12234
2020-06-18,97.000000,97.050003,94.400002,94.599998,94.599998,16437
2020-06-19,94.300003,95.300003,93.449997,93.750000,93.750000,15815
2020-06-22,94.050003,96.099998,94.000000,95.949997,95.949997,266
2020-06-23,96.250000,97.550003,95.750000,96.250000,96.250000,30
2020-06-24,96.250000,97.099998,96.250000,96.650002,96.650002,34
2020-06-25,96.650002,97.099998,94.550003,94.849998,94.849998,45
2020-06-26,95.599998,95.599998,93.449997,95.650002,95.650002,19
2020-06-29,100.449997,101.449997,98.449997,98.650002,98.650002,16
2020-06-30,100.349998,100.349998,99.500000,100.050003,100.050003,7
2020-07-01,102.800003,102.800003,102.050003,103.050003,103.050003,4
2020-07-02,102.250000,102.250000,102.250000,102.250000,102.250000,47
2020-07-06,97.349998,97.349998,97.349998,97.199997,97.199997,0
2020-07-07,99.250000,99.250000,99.250000,99.250000,99.250000,0
2020-07-08,98.949997,98.949997,98.949997,98.949997,98.949997,0
2020-07-09,97.699997,97.699997,97.699997,97.699997,97.699997,0
2020-07-10,96.800003,96.949997,95.449997,96.150002,96.150002,4
2020-07-13,97.400002,97.400002,97.400002,97.400002,97.400002,0
2020-07-14,96.699997,96.699997,96.699997,96.699997,96.699997,0
2020-07-15,95.949997,95.949997,95.949997,95.949997,95.949997,0
2020-07-16,97.099998,97.099998,97.099998,97.099998,97.099998,8
2020-07-17,101.050003,101.050003,101.050003,101.050003,101.050003,0
2020-07-20,98.500000,98.500000,98.500000,98.500000,98.500000,0
2020-07-21,100.500000,100.500000,100.500000,100.500000,100.500000,13941
2020-07-22,101.750000,108.750000,101.250000,108.349998,108.349998,32829
2020-07-23,108.099998,109.300003,106.150002,107.500000,107.500000,24990
2020-07-24,106.949997,109.099998,106.349998,108.400002,108.400002,22539
2020-07-27,107.900002,110.750000,107.400002,110.400002,110.400002,25735
2020-07-28,110.349998,111.349998,108.349998,109.650002,109.650002,18617
2020-07-29,109.400002,112.599998,109.300003,111.599998,111.599998,24211
2020-07-30,112.449997,117.400002,112.199997,115.349998,115.349998,34126
2020-07-31,116.400002,119.400002,115.199997,118.949997,118.949997,34771
2020-08-03,118.199997,119.699997,115.650002,117.900002,117.900002,28190
2020-08-04,116.900002,121.250000,116.650002,121.050003,121.050003,29406
2020-08-05,120.750000,127.250000,120.449997,121.550003,121.550003,36843
2020-08-06,122.000000,124.199997,116.449997,117.000000,117.000000,28501
2020-08-07,117.300003,118.800003,113.599998,115.449997,115.449997,29392
2020-08-10,115.050003,117.150002,111.599998,112.599998,112.599998,22719
2020-08-11,112.000000,112.550003,109.699997,111.349998,111.349998,28553
2020-08-12,111.349998,113.800003,110.349998,112.050003,112.050003,22667
2020-08-13,112.400002,117.150002,111.150002,116.199997,116.199997,20874
2020-08-14,116.650002,119.199997,114.449997,114.699997,114.699997,15520
2020-08-17,114.599998,115.650002,112.699997,115.550003,115.550003,6996
2020-08-18,115.650002,119.750000,115.650002,119.300003,119.300003,7201
2020-08-19,119.500000,122.199997,116.750000,118.449997,118.449997,9248
2020-08-20,118.000000,119.949997,117.000000,118.550003,118.550003,7088
2020-08-21,119.650002,120.400002,116.500000,120.099998,120.099998,245
2020-08-24,120.400002,122.599998,119.449997,120.250000,120.250000,119
2020-08-25,120.500000,123.800003,120.000000,123.199997,123.199997,55
2020-08-26,125.500000,127.599998,122.000000,122.800003,122.800003,72
2020-08-27,121.349998,123.250000,121.000000,122.949997,122.949997,13
2020-08-28,123.599998,127.099998,123.599998,127.099998,127.099998,54
2020-08-31,129.050003,130.800003,127.150002,129.800003,129.800003,56
2020-09-01,132.250000,132.300003,130.800003,131.899994,131.899994,22
2020-09-02,130.949997,131.050003,130.000000,131.500000,131.500000,41
2020-09-03,131.300003,131.300003,131.000000,131.600006,131.600006,11
2020-09-04,131.199997,134.500000,131.199997,134.800003,134.800003,45
2020-09-08,129.000000,129.550003,128.250000,132.800003,132.800003,17
2020-09-09,131.149994,131.399994,130.399994,129.649994,129.649994,15
2020-09-10,132.500000,132.500000,132.500000,132.500000,132.500000,5
2020-09-11,133.350006,133.350006,133.350006,133.350006,133.350006,31
2020-09-14,128.149994,128.649994,124.150002,123.550003,123.550003,118
2020-09-15,122.199997,122.199997,122.199997,122.199997,122.199997,54
2020-09-16,123.849998,123.849998,120.699997,120.550003,120.550003,8
2020-09-17,119.900002,119.900002,118.699997,118.099998,118.099998,24
2020-09-18,118.349998,118.349998,115.750000,113.599998,113.599998,20915
2020-09-21,113.000000,113.449997,110.800003,112.000000,112.000000,32467
2020-09-22,112.550003,114.800003,110.349998,110.650002,110.650002,22525
2020-09-23,110.800003,112.599998,109.050003,110.500000,110.500000,24425
2020-09-24,110.750000,112.099998,110.250000,111.150002,111.150002,17432
2020-09-25,111.750000,114.300003,110.849998,113.650002,113.650002,18236
2020-09-28,113.800003,114.750000,108.699997,109.550003,109.550003,21447
2020-09-29,109.099998,110.400002,108.300003,109.550003,109.550003,21158
2020-09-30,110.250000,112.750000,109.400002,110.949997,110.949997,21064
2020-10-01,110.949997,111.599998,106.400002,107.050003,107.050003,27641
2020-10-02,106.500000,110.000000,104.900002,108.949997,108.949997,23163
2020-10-05,108.650002,109.699997,106.599998,107.199997,107.199997,19938
2020-10-06,107.500000,109.400002,107.099998,107.650002,107.650002,15255
2020-10-07,107.699997,111.000000,106.199997,109.599998,109.599998,20419
2020-10-08,110.150002,112.150002,107.900002,110.250000,110.250000,18260
2020-10-09,110.250000,112.449997,110.250000,111.550003,111.550003,15764
2020-10-12,111.000000,113.349998,108.550003,109.150002,109.150002,15910
2020-10-13,109.300003,111.150002,108.699997,110.099998,110.099998,14789
